,id,uid,name,lat,lng,address,postal_code,city_id,city_name,city_insee,city_tier,phone,email,since,created_at,network_name,conservation_care,funeral_organization,management_and_use_of_funeral_chambers,provide_hearses_and_mourning_cars,supply_covers_coffins_interior_exterior_accessories_urns,supply_personnel_items_services,transport_body_before_after_burial,habilitation_issued_at,habilitation_expired_at,habilitation_number,cinerary_monuments,deceased_transport,establishment_pictures,establishment_video,funeral_accessories_and_urns,marble_services,monuments_maintenance,mpf_url,online_administrative_procedures,online_death_notice,online_quote_request,permanence_days,siret_number,religion,undertaker_type,status
64,38502,91799aa3f0b168d8,Pompes Funèbres FEVAL,49.2024338,3.5110726,2 avenue de la gare,02130,1350,Fère-en-Tardenois,02305,2,0323827284,pf.feval@orange.fr,,2020-10-23 10:11:58.614328,,0,1,1,1,1,1,1,,,2019-02-1,-1,-1,-1,-1,1,1,0,https://meilleures-pompes-funebres.com/02/fere-en-tardenois/pompes-funebres-feval-j-jp,-1,-1,-1,-1,,-1,0,0
65,38503,4ec17e41686f6ee0,Pompes Funèbres Cras,49.8335599,3.9052008,26 rue Raoul de Coucy,02140,960,Vervins,02789,2,0323982065,contact@pf-cras.fr,,2020-10-23 10:11:58.738556,,0,0,0,0,0,0,0,2013-02-15,2019-02-14,2013-02-158,-1,-1,1,-1,1,1,0,https://meilleures-pompes-funebres.com/02/vervins/pompes-funebres-cras,1,1,1,1,485 053 003 00011,-1,0,0
66,38504,f456295b8c43b937,SARL « Pompes funèbres CRAS »,49.8335599,3.9052008,26 rue Raoul de Coucy,02140,960,Vervins,02789,2,0323982065,,,2020-10-23 10:11:58.852859,,0,1,1,1,1,1,1,2013-02-15,2019-02-14,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,1
67,38505,e95aa70da7525e45,Pompes funèbres Péchenard,49.4324986,3.9727269,39 rue Franklin Roosevelt,02190,636,Guignicourt,02360,3,0323797041,,,2020-10-23 10:11:58.976265,,0,1,0,0,1,1,0,2018-06-18,2024-06-18,2018-02-196,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
68,38506,b2156215ae81a6a9,Pompes Funèbres Patrick Moitié,49.3672397,3.3330665,34 Route de Fère-en-Tardenois,02200,1091,Belleu,02064,2,0323595050,patrick-moitie@wanadoo.fr,,2020-10-23 10:11:59.099299,FUNERIS,0,0,0,0,0,0,0,2013-05-06,2022-05-17,2013-02 178,-1,1,-1,-1,1,1,1,,-1,1,-1,1,,-1,0,0
69,38507,9586fe159f6b6a99,Pompes Funèbres Générales,49.3564591,3.3227536,90 route de Château-Thierry,02200,1095,Courmelles,02226,2,0323753200,Agence-Courmelles-1@PFG.FR,,2020-10-23 10:11:59.210153,PFG Services Funéraires,0,1,1,1,1,1,1,2015-07-20,2021-07-19,2015-02-165,-1,1,-1,-1,1,1,1,,-1,-1,-1,-1,,-1,0,0
70,38508,db5703a0636cd7c4,Pompes Funèbres et Marbrerie Lamarre - Dignité Funéraire,49.3814762,3.3106016,56 avenue de Compiègne,02200,666,Soissons,02722,2,0323530453,Agence-Soissons-2@DIGNITE.FR,,2020-10-23 10:11:59.338294,Dignité Funéraire,0,1,1,1,1,1,1,2016-02-01,2022-01-31,2012-02-112,0,1,1,0,1,1,0,https://meilleures-pompes-funebres.com/02/soissons/pompes-funebres-alain-lamarre,0,1,1,1,542 076 799 18488,-1,0,0
71,38509,3dcfae45b195ddc0,La Maison des Obsèques - Pompes Funèbres Aide Funéraire - PFMA,49.3803557,3.3084394,57 avenue de Compiègne,02200,666,Soissons,02722,2,0323762274,soissons@lamaisondesobseques.fr,,2020-10-23 10:11:59.469315,La Maison des obsèques,0,1,0,1,1,1,1,2018-01-24,2024-01-23,2018-02-147,0,0,1,1,1,1,0,https://meilleures-pompes-funebres.com/02/soissons/la-maison-des-obseques-pfma,0,0,0,1,814 500 757 00095,-1,0,0
72,38510,03e46e77d66d2e5e,Pompes Funèbres Roc-Eclerc,49.3733174,3.3333475,35 bis avenue du Général de Gaulle,02200,666,Soissons,02722,2,0326061999,,,2020-10-23 10:11:59.578192,Roc Eclerc,0,1,0,1,1,1,1,2018-10-18,2019-10-17,2018-02-193,0,1,0,0,1,1,0,,0,1,1,1,388 796 526 00316,-1,0,0
73,38511,b09c8e1569a5a15d,Ambulances Favier,49.39166,3.338791,6 rue des Ciseleurs – ZAC des entrepôts,02200,666,Soissons,02722,2,0323533425,secretariat02@favier.fr,,2020-10-23 10:11:59.714233,,0,0,0,0,0,0,1,2018-10-29,2024-10-28,2018-02-164,0,1,1,0,0,0,-1,,0,0,0,1,503 304 107 00033,-1,2,15
74,38512,d79df3a31a3e469c,Pompes Funèbres Marbrerie Defruit,49.381341,3.3121795,47 avenue de Compiègne,02200,666,Soissons,02722,2,0323532518,,,2020-10-23 10:11:59.839247,,0,1,1,1,1,1,1,2012-10-19,2018-10-18,2012-02-183,0,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/02/soissons/pompes-funebres-marbrerie-defruit,0,0,0,1,408 618 734 00011,-1,0,0
75,38513,af0a6bd932f2b681,Pompes Funèbres Patrick Moitié,49.3456174,3.5404407,Rte de Vieil Arcy lieu dit l’étang de l’Amouré,02220,1065,Braine,02110,2,0323741174,patrick-moitie@wanadoo.fr,,2020-10-23 10:11:59.965500,FUNERIS,0,0,0,0,0,0,0,,2022-04-18,23/02/2010,-1,1,-1,-1,1,1,0,,-1,1,1,1,,-1,0,0
76,38514,c776d95be3081c52,Pompes Funèbres Floquet,49.7966085,3.4603538,22 rue Condorcet,02240,1046,Ribemont,02648,2,0323637279,pf.floquet@oranger.fr,,2020-10-23 10:12:00.151608,,0,1,1,1,1,1,1,2018-06-15,2023-06-15,2018-02-129,-1,1,1,-1,1,1,0,https://meilleures-pompes-funebres.com/02/ribemont/pompes-funebres-floquet,1,1,1,1,325 441 814 00044,-1,0,0
77,38515,d09da8b2d5c9a4da,M. Yannick LECAS,49.7924569,3.5326891,22 rue du Batis,02240,1344,Pleine-Selve,02605,3,0323638146,,,2020-10-23 10:12:00.298390,,0,0,0,0,0,1,0,2012-05-23,2018-05-22,2012-02-137,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,0,0
78,38516,e2b684d04fc414b6,Pompes Funèbres Lagasse,49.9756528,3.9163709,2 rue Valentine Soufflet,02260,1202,La Capelle,02141,2,0979332103,pflagasse@orange.fr,,2020-10-23 10:12:00.429562,,0,1,1,1,1,1,1,2016-03-24,2019-01-31,2013-02-155,-1,-1,1,-1,1,1,1,https://meilleures-pompes-funebres.com/02/la-capelle/pompes-funebres-lagasse,1,-1,-1,-1,586 680 282 00090,-1,0,0
79,38517,6d0d71e674f444fa,Pompes Funèbres Déré,49.5846649,3.2393218,134 rue de la République,02300,1413,Autreville,02041,3,0323520413,,,2020-10-23 10:12:00.576220,,0,1,1,1,1,1,1,2017-06-06,2023-06-05,2017-02-88,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,0,0
80,38518,83caeab32afbab7c,Pompes Funèbres Générales,49.6223593,3.2275249,"157-159, rue Pasteur",02300,725,Chauny,02173,2,0323391290,Agence-Chauny-1@PFG.FR,,2020-10-23 10:12:00.709449,PFG Services Funéraires,0,1,1,1,1,1,1,2015-10-07,2021-10-06,2015-02-102,-1,0,1,0,1,1,1,https://meilleures-pompes-funebres.com/02/chauny/pfg-pompes-funebres-generales-chauny-rue-pasteur,-1,1,1,1,542 076 799 11244,-1,0,0
81,38519,e0b587df5e3fb94c,Ambulances Dagnicourt,49.6269956,3.2202234,5 rue Alexandre Fourny 02300 Chauny,02300,725,Chauny,02173,2,0323406000,infos[@]ambulancesdagnicourt.com,,2020-10-23 10:12:00.831184,,0,0,0,1,0,0,1,2010-07-21,2021-01-12,2010-02-149,-1,1,1,0,0,0,-1,,-1,0,0,1,433 864 352 00045,-1,0,0
82,38520,0a7153bdb8c77671,Pompes Funèbres Marbrerie André,49.6111784,3.2209963,"1, rue Anatole France",02300,725,Chauny,02173,2,0323520737,marbrerie.andre2@wanadoo.fr,,2020-10-23 10:12:00.974472,,0,1,1,0,0,1,0,2014-07-08,2020-07-07,2014-02-175,-1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/02/chauny/pompes-funebres-marbrerie-andre,-1,1,1,1,877 320 093 00025,-1,0,0
83,38521,a9283a13523a639b,Marbrerie Godefroy Christian,49.6203908,3.2033313,85 boulevard Bad Kostritz,02300,725,Chauny,02173,2,0323395126,,,2020-10-23 10:12:01.110203,,0,0,0,0,0,1,0,2015-12-17,2021-12-16,2015-02-188,-1,-1,1,-1,-1,1,1,,-1,-1,-1,-1,,-1,0,0
84,38522,02614f1a56bf6810,M. Patrick RAGOT,49.5144353,3.2689527,5 rue du mont de Guny,02300,1053,Guny,02363,3,0323527262,,,2020-10-23 10:12:01.236152,,0,1,0,1,1,1,1,2013-04-26,2019-04-25,2013-02-91,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
85,38523,151008c1e3ecc8de,Art Funeraire Nivesse - Malard,48.9765967,3.2840254,"89, rue Emile Morlot",02310,1214,Charly-sur-Marne,02163,2,0323820161,contact@pf-nivesse.com,,2020-10-23 10:12:01.371491,FUNÉPLUS,0,1,1,1,1,1,1,2015-06-10,2021-06-09,2015-02-170,1,1,1,-1,1,1,1,https://meilleures-pompes-funebres.com/02/charly-sur-marne/art-funeraire-nivesse-malard,-1,1,1,1,,-1,0,0
86,38524,df9c00db6e2d1d6d,"l’E.U,R,L « TAXI ALAIN »",49.0121136,3.2703299,8 rue de la Cavette,02310,1322,Domptin,02268,3,0323704585,,,2020-10-23 10:12:01.543443,,0,0,0,0,0,0,0,2018-01-24,2019-01-23,2018-02-195,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
87,38525,697b43e313e66b1a,Pompes Funèbres Et Marbrerie François Guibert,49.4842234,3.4515834,28 bis rue de la Vendée,02320,1311,Pinon,02602,2,0323801176,pfguibertfrancois02320@gmail.com,,2020-10-23 10:12:01.705534,,0,1,0,1,1,1,1,2018-06-18,2024-06-18,2018-02-96,-1,-1,1,-1,1,1,0,https://meilleures-pompes-funebres.com/02/pinon/pompes-funebres-guibert-francois,-1,-1,-1,-1,,-1,0,0
88,38526,6ae3123dd01a7eab,Marbrerie BENOIT,49.004475,3.562959,Zone artisanale de la Dhuys,02330,737,Condé-en-Brie,02209,2,0323820282,,,2020-10-23 10:12:01.837048,,0,1,0,0,1,1,0,2016-12-12,2022-12-12,12/12/2016,-1,-1,-1,-1,-1,1,0,,-1,-1,-1,-1,,-1,0,0
89,38527,54e8802f0a51bb97,M. Martin APPERT,49.627764,4.0250917,17 rue Coquebert,02340,1093,Dizy-le-Gros,02264,3,0323213009,,,2020-10-23 10:12:01.948865,,0,1,0,1,1,1,1,2016-07-01,2022-04-01,2016-02-49,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
90,38528,df8ffb26e6f938ad,Pompes Funèbres Jean-Marc COET,49.6975356,4.0153372,26 rue de la gare,02340,1251,Montcornet,02502,3,0323213150,,,2020-10-23 10:12:02.063924,,0,1,0,1,1,1,1,2015-09-11,2021-09-10,2015-02-168,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
91,38529,3ab3e0265a0af12a,Pompes Funèbres Jean-Marc COET,49.6961629,4.0144448,3 rue Neuve,02340,1251,Montcornet,02502,3,0323202174,,,2020-10-23 10:12:02.225401,,0,1,1,1,1,1,1,2015-09-11,2021-09-10,2015-02-169,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,0,0
92,38530,3cb3c8cb5c35f653,Pompes Funèbres Beudy,49.709559,4.1281118,22 rue du Général de Gaulle,02360,1004,Rozoy-sur-Serre,02666,2,0323985359,,,2020-10-23 10:12:02.349058,,0,1,0,1,1,1,1,2018-02-01,2024-01-31,2018-02-141,-1,1,0,-1,1,1,0,,-1,-1,-1,-1,,-1,0,0
93,38531,82bf7bdf27c6a85a,Centre Funéraire Marchetti - Le Choix Funéraire,49.0354098,3.3852724,"15, avenue Gustave Eiffel",02400,1215,Château-Thierry,02168,2,0323842121,marchetti@orange.fr,,2020-10-23 10:12:02.490493,Le Choix Funéraire,0,1,1,1,1,1,1,,,08/02/2014,-1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/02/chateau-thierry/centre-funeraire-marchetti,1,1,1,1,,-1,0,0
94,38532,72a0ad1bb77b0d4f,Pompes Funèbres Roc-Eclerc,49.0391006,3.384746,"59, avenue d’Essomes",02400,1215,Château-Thierry,02168,2,0323830383,,,2020-10-23 10:12:02.601023,Roc Eclerc,0,1,1,1,1,1,1,2018-07-27,2024-07-26,2018-02-162,-1,1,1,0,1,1,1,,1,1,1,1,,-1,0,0
95,38533,cbe58b1fd8c486db,"""SARL """"Ambulances DAGNICOURT""""""",49.6001789,3.3615064,19 rue Charles Germain,02410,622,Saint-Gobain,02680,3,0323528036,,,2020-10-23 10:12:02.700072,,0,0,0,1,0,0,1,2010-07-21,2024-01-12,2010-02-150,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
96,38534,d20727c0a48ff13d,Pompes Funèbres Debureaux Dossin,49.9618005,3.1826223,8 bis rue de Cologne,02420,708,Hargicourt,02370,2,0323095883,debureaux@orange.fr,,2020-10-23 10:12:02.831149,,0,1,1,1,1,1,1,,,2019-02-192,-1,1,1,-1,1,1,0,https://meilleures-pompes-funebres.com/02/hargicourt/debureaux-dossin,-1,-1,-1,-1,831 109 822 00013,-1,0,0
97,38535,0477c0623f1f255a,S.A.R.L. « DESSON ET FILS »,49.9103645,4.0661491,290 rue de la Plaine,02500,1329,Buire,02134,3,0323584638,,,2020-10-23 10:12:02.999012,,0,0,0,0,0,0,0,2015-06-26,2021-06-25,10/02/2015,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
98,38536,6695d39874c7bc95,Pompes Funèbres Desson et Fils,49.9204064,4.0838443,76-78 rue Charles de Gaulle,02500,1018,Hirson,02381,2,0323584638,desson-et-fils@orange.fr,,2020-10-23 10:12:03.118909,,1,1,1,0,0,0,0,2015-06-26,2021-06-25,10/02/2015,1,1,0,0,-1,1,1,https://meilleures-pompes-funebres.com/02/hirson/desson-et-fils,0,0,0,1,412 035 545 00034,-1,0,0
99,38537,a94f6a9ac8df33a9,Pompes Funèbres Marbrerie Thomas-Famechon,49.9964277,3.659589,181 rue du Général de Gaulle,02510,873,Étreux,02298,2,0323605674,marbreriefamechon@orangefr,,2020-10-23 10:12:03.255977,,1,1,1,1,1,1,1,,,2020-02-200,-1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/02/etreux/pompes-funebres-famechon,0,0,0,1,444 728 554 00031,-1,0,0
100,38538,82f1eecb55925cfa,Pompes Funèbres Petitniot,49.7123226,3.1869383,105 rue André Brûlé,02520,904,Flavy-le-Martel,02315,2,0323525195,,,2020-10-23 10:12:03.398945,,0,1,0,1,1,1,1,2015-08-24,2021-08-23,2015-02-166,-1,-1,-1,-1,1,1,-1,,-1,-1,-1,-1,,-1,0,0
101,38540,9c3e3aa649dc00bd,Pompes Funèbres des 4 Vallées,49.2536112,3.0905711,2 Rue du Général Leclerc,02600,1379,Villers-Cotterêts,02810,2,0323960298,mouligneauxpf@orange.fr,,2020-10-23 10:12:03.623603,,-1,1,0,1,1,1,1,2014-05-06,2020-05-05,15/02/2014,-1,1,0,0,1,1,-1,https://meilleures-pompes-funebres.com/02/villers-cotterets/les-pompes-funebres-des-4-vallees,0,0,0,-1,405 187 675 00021,-1,0,0
102,38541,d5349b02af5a7e75,Pompes Funèbres Générales,49.2542058,3.0914046,6 rue du Général Mangin,02600,1379,Villers-Cotterêts,02810,2,0323961421,Agence-VillersCotterets-1@PFG.FR,,2020-10-23 10:12:03.762928,PFG Services Funéraires,0,1,0,1,1,1,1,2015-07-22,2021-07-21,2015-02-101,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/02/villers-cotterets/pfg-pompes-funebres-generales,0,1,1,1,542 076 799 11335,-1,0,0
103,38542,eaa37488fe9b6fc1,"""SARL """"Patrick FEREY THANATOPRAXIE""""""",49.052279,3.5213571,"46, rue de Châlons",02650,854,Crézancy,02239,3,0681050499,,,2020-10-23 10:12:03.878970,,1,0,0,0,0,0,0,2012-12-10,2018-12-09,2012-02-157,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
104,38543,30f8bdeb085339d7,Pompes Funèbres André,49.6560443,3.3071013,10 Place du Marché,02700,3,Tergnier,02738,2,0323579888,,,2020-10-23 10:12:03.984247,,0,0,0,0,0,0,0,,,2020-02-125,0,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/02/tergnier/pompes-funebres-andre,0,1,1,1,877 320 093 00090,-1,0,0
105,38544,bbe64cb45c77b367,Pompes Funèbres Soyeux,49.6547102,3.2926805,7 avenue du Général de Gaulle,02700,3,Tergnier,02738,2,0323570207,thierry.coquisart@orange.fr,,2020-10-23 10:12:04.107644,,1,1,1,1,1,1,1,2015-08-27,2021-08-26,2015-02-190,1,1,1,0,1,1,0,https://meilleures-pompes-funebres.com/02/tergnier/pompes-funebres-soyeux,0,1,0,1,351 875 463 00017,-1,0,0
106,38545,5706f46ca1575296,La société des crématoriums de France,49.6576141,3.3174437,1 rue des fusillés,02700,3,Tergnier,02738,2,0328492929,aisne@crematoriumsfr,,2020-10-23 10:12:04.200091,,0,0,0,0,0,0,0,2018-12-07,2019-12-06,2018-02-198,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,3
107,38546,af08e768ac12545d,PFG - Pompes Funèbres Générales,49.6552355,3.2915655,33 rue des 4 fils Paul Doumer,02700,3,Tergnier,02738,2,0323388602,,,2020-10-23 10:12:04.316937,,0,1,0,1,1,1,1,2012-10-15,2018-10-14,2012-02-182,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,4
108,38547,ea3d72074d9b5241,SA OGF – 31 rue de Cambrai – 75019 PARIS,49.8605329,3.213618,route d'Attilly – RD 686,02760,2,Holnon,02382,2,0130608400,,,2020-10-23 10:12:04.460054,,0,0,0,0,0,0,0,2018-06-26,2024-06-25,2018-02-186,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,11
109,38548,b075b2dcf261637d,SARL BERNASCONI,49.6520931,3.3811051,"41, rue Aristide Briand",02800,834,Charmes,02165,3,0323562307,,,2020-10-23 10:12:04.572995,,0,1,0,1,1,1,1,2017-03-23,2023-03-22,2017-02-135,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
110,38549,3f2c89a5bfc6838a,"""SARL """"Ambulances DAGNICOURT""""""",49.6607449,3.3662426,6 rue de la Comédie,02800,798,La Fère,02304,2,0323562224,,,2020-10-23 10:12:04.682905,,0,0,0,1,0,0,1,2010-07-21,2024-01-12,2010-02-148,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
111,38550,06ddbbbdb92c31d5,Pompes Funèbres André,49.6634749,3.3610746,52 rue du Bourget,02800,798,La Fère,02304,2,0323520737,,,2020-10-23 10:12:04.804909,,0,0,0,0,0,0,0,2014-07-09,2020-07-09,2014-02-187,-1,1,1,-1,1,1,0,https://meilleures-pompes-funebres.com/02/la-fere/marbrerie-funeraire-andre,1,1,1,1,877 320 093 00108,-1,0,0
112,38551,a92a60d4eed534a9,Pompes Funèbres Evrard,49.5351301,3.8319331,2 rue de Saint-Erme,02820,632,Montaigu,02498,2,0323207614,,,2020-10-23 10:12:04.945088,,0,1,1,1,1,1,1,2018-12-06,2024-12-05,27/02/2018,-1,-1,-1,-1,1,1,0,https://meilleures-pompes-funebres.com/02/montaigu/pompes-funebres-evrard,-1,-1,-1,-1,892 144 775 00012,-1,0,0
113,38552,87cff9a57f23a5f5,Pompes Funèbres Moulinoises,46.5652261,3.3282124,"15, rue Mathieu de Dombasle",03000,1698,Moulins,03190,2,0470209060,,,2020-10-23 10:12:05.076113,,0,0,0,0,1,1,0,,,,1,0,1,0,1,1,1,,0,0,0,1,384 621 520 00038,-1,0,0
114,38553,7d81028b3aed81cc,Pompes Funèbres Générales,46.5734814,3.3268442,"100, rue de Paris",03000,1698,Moulins,03190,2,0470208790,Agence-Moulins-1@PFG.FR,,2020-10-23 10:12:05.182057,PFG Services Funéraires,0,1,1,1,1,1,1,,,,0,0,1,0,1,1,0,,0,1,1,1,542 076 799 01542,-1,0,0
115,38554,d025ae15a2cd7c32,SARL FUNA – Pompes Funèbres KROST - VITURAT,46.5652261,3.3282124,"15, rue M. de Dombasle",03000,1698,Moulins,03190,2,0470438572,,,2020-10-23 10:12:05.283013,,1,1,0,1,1,1,1,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,12
116,38555,075bf3353afaf5d7,Pompes Funèbres Krost,46.5696899,3.32503,"7, avenue du Gal. de Gaulle",03000,1698,Moulins,03190,2,0470209887,pf.krost@funeservice.fr,,2020-10-23 10:12:05.386028,,0,1,1,1,1,1,1,,,13.03.326,0,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/03/moulins/pompes-funebres-krost,0,1,0,1,483 622 262 00044,-1,0,0
117,38556,710591ee658e34c9,Marbrerie André,46.3612731,2.5998488,44 Rue Eugène Sue,03100,4,Montluçon,03185,1,0470023180,,,2020-10-23 10:12:05.503968,,0,1,0,1,1,1,0,,,,0,0,1,0,1,1,1,https://meilleures-pompes-funebres.com/03/montlucon/marbrerie-andre,-1,0,0,1,324 652 486 00014,-1,0,0
118,38557,c4576ef3b66f494f,Pompes Funèbres Roc-Eclerc,46.3458229,2.5972922,"43, Avenue de la République",03100,4,Montluçon,03185,1,0470038657,,,2020-10-23 10:12:05.633041,Roc Eclerc,1,1,1,1,1,1,1,,,,0,1,1,0,1,1,0,https://meilleures-pompes-funebres.com/03/montlucon/roc-eclerc-pompes-funebres-faucheron,0,1,1,1,351 363 270 00031,-1,0,0
119,38558,0dae86974df14425,MAISON FUNERAIRE – SAS 3 F,46.3428923,2.633989,"70, Rue Montplaisir",03100,4,Montluçon,03185,1,0470038657,,,2020-10-23 10:12:05.773310,,1,0,1,0,0,0,0,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,2
120,38559,a86012949b49a3de,MAIRIE,46.3436974,2.6060968,"1, rue Conches",03100,4,Montluçon,03185,1,0470025500,,,2020-10-23 10:12:05.912913,,0,0,0,1,0,0,0,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,5
121,38560,790b1bd0c62f1ce6,Pompes Funèbres et Marbrerie Provost,46.3439306,2.6129886,"46, avenue du 8 mai 1945",03100,4,Montluçon,03185,1,0470020808,Agence-Montlucon-2@DIGNITE.FR,,2020-10-23 10:12:06.036063,Dignité Funéraire,0,1,0,1,1,1,1,,,,0,1,1,0,1,1,0,,0,1,1,1,542 076 799 27943,-1,0,0
122,38561,dedc77a23ea92492,Pompes Funèbres Beuze,46.349343,2.5939058,178 avenue de la République,03100,4,Montluçon,03185,1,0555650505,beuzefuneraire@gmail.com,,2020-10-23 10:12:06.138910,,1,1,0,1,1,1,0,,,16-18-392,0,1,1,0,1,0,-1,,0,1,1,1,345 041 180 00109,-1,0,0
123,38562,ddcec8973ef8d7bd,MAIRIE,46.1881194,3.2730933,"1, place de la Mairie",03110,1663,Broût-Vernet,03043,3,0470582123,,,2020-10-23 10:12:06.256572,,0,0,0,0,0,1,0,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,5
124,38563,1823d147a431aaeb,SPINDLLER Daniel,46.263374,3.732423,Bâtiment 7 01-04-2021 La Goutte Simon,03120,1422,Andelaroche,03004,3,0470552182,,,2020-10-23 10:12:06.366081,,0,0,0,0,0,1,0,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
125,38564,a06deb142b3486a2,La Maison des Obsèques - Pompes Funèbres Boussel,46.247963,3.6342622,37 Rue Président Roosevelt,03120,1654,Lapalisse,03138,2,0470992389,,,2020-10-23 10:12:06.497298,La Maison des obsèques,1,1,1,1,1,1,1,,,,-1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/03/lapalisse/pompes-funebres-boussel-au-val-de-besbre-sarl,-1,1,1,1,,-1,0,0
126,38565,3d61db8f2a655c25,Pompes Funèbres Dabrigeon - FUNERIS,46.2481207,3.6342581,"34, rue du président Roosevelt",03120,1654,Lapalisse,03138,2,0470931453,,,2020-10-23 10:12:06.592961,FUNERIS,1,1,1,1,1,1,1,,,,-1,1,1,1,1,1,1,https://meilleures-pompes-funebres.com/03/lapalisse/pompes-funebres-dabrigeon,-1,1,1,1,,-1,0,0
127,38566,5e5f7d36c69aba82,SFT DESMARD,46.2390592,3.6338499,"9, rue LOuis Charnet",03120,1654,Lapalisse,03138,2,0695834422,,,2020-10-23 10:12:06.706896,,0,0,0,0,0,1,0,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
128,38567,69489ed54097a203,SARL « Au Val de Besbre » - BOUSSEL Sébastien,46.2431849,3.6358428,« Le Chatelier »,03120,1528,Saint-Prix,03257,3,0470992389,,,2020-10-23 10:12:06.812616,,0,0,1,0,0,0,0,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,0,0
129,38568,f0204c98de3cd3bb,DEBORBE Marcel - Travaux agricoles,46.288827,3.603146,La Brosse,03120,1438,Servilly,03272,3,0470993206,,,2020-10-23 10:12:06.917076,,0,0,0,0,1,1,0,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
130,38569,05efab35b46f42ee,AU VAL DE BESBRE,46.359557,3.794703,ZA LES BERNARDS,03130,1577,Le Donjon,03103,3,0470474559,,,2020-10-23 10:12:07.020271,,0,0,1,0,0,0,0,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
131,38570,7113a3aed1455751,SARL ROUGIER Paysages - ROUGIER Raphaël,46.2038279,3.1384628,96 route de Senat,03140,1448,Taxat-Senat,03278,3,0470566351,,,2020-10-23 10:12:07.122107,,0,0,0,0,1,1,0,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
132,38571,f5895e1081940651,Pompes Funèbres Meunier - FUNERIS,46.311947,3.402774,"1 et 3, rue Antoine Fayard",03150,1726,Varennes-sur-Allier,03298,2,0470450693,,,2020-10-23 10:12:07.221974,FUNERIS,1,1,1,1,1,1,1,,,,-1,1,1,-1,1,1,1,https://meilleures-pompes-funebres.com/03/varennes-sur-allier/pompes-funebres-meunier,-1,1,1,1,483 120 838 00030,-1,0,0
133,38572,d4119b69b15fd303,La Maison des Obsèques-Pompes Funèbres Boussel,46.2964992,3.4227778,ZA de la Feuillouse,03150,1726,Varennes-sur-Allier,03298,2,0470474559,,,2020-10-23 10:12:07.321136,La Maison des obsèques,0,1,1,1,1,1,1,,,,-1,1,0,0,1,1,1,,-1,1,1,1,,-1,0,0
134,38573,e60030ff8816894c,BERTRAND FRERES SARL,46.562925,2.955022,Les Butteaux,03160,1602,Ygrande,03320,3,,,,2020-10-23 10:12:07.498379,,0,0,0,0,0,1,0,,,,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,10
